CLICKS,IMPRESSIONS,COST,BID,TARGET_CONV
0,2,0,7.11,0
0,3,0,7.11,0
0,1,0,7.11,0
0,2,0,6.68,0
0,1,0,9.16,0
0,2,0,0.28,0
0,2,0,10.66,0
0,7,0,9.16,0
0,2,0,9.16,0
1,2,1.83,9.16,0
0,6,0,9.66,0
0,2,0,9.16,0
0,3,0,8.18,0
0,2,0,9.16,0
0,1,0,7.68,0
1,2,3.18,6.68,0
0,4,0,9.16,0
0,2,0,8.68,0
0,4,0,8.68,0
0,2,0,7.68,0
0,3,0,3.38,0
0,2,0,3.38,0
0,3,0,6.68,0
0,5,0,9.18,0
0,1,0,9.18,0
0,2,0,7.68,0
0,2,0,6.68,0
0,2,0,7.87,0
0,3,0,7.87,0
0,2,0,7.87,0
0,2,0,7.87,0
0,2,0,8.12,0
0,11,0,8.12,0
0,7,0,8.12,0
0,1,0,0.28,0
0,5,0,8.12,0
1,8,1.87,8.12,0
0,5,0,8.12,0
0,4,0,0.28,0
0,2,0,7.62,0
0,2,0,7.62,0
0,2,0,0.28,0
0,5,0,7.62,0
0,1,0,6.68,0
0,1,0,7.62,0
0,3,0,7.62,0
1,3,1.9,6.68,0
1,8,1.43,6.68,0
0,2,0,7.62,0
0,1,0,7.62,0
1,2,4.32,7.62,0
0,1,0,7.62,0
0,1,0,6.68,0
0,1,0,,0
0,2,0,,0
0,0,0,1.99,0
0,1,0,2.06,0
0,1,0,,0
0,1,0,,0
0,1,0,4.91,0
0,2,0,4.91,0
0,2,0,4.68,0
0,1,0,5.18,0
0,1,0,0.27,0
0,1,0,4.68,0
0,2,0,4.68,0
0,3,0,4.91,0
0,2,0,5.41,0
0,2,0,5.41,0
0,5,0,0.27,0
0,1,0,4.91,0
0,1,0,4.91,0
0,1,0,4.91,0
0,2,0,4.91,0
0,2,0,4.91,0
0,1,0,4.91,0
0,0,0,4.91,0
2,3,9.59,4.91,0
0,1,0,4.91,0
0,3,0,4.91,0
0,2,0,0.27,0
0,1,0,4.91,0
1,2,4.93,0.28,0
1,2,4.09,4.91,0
0,2,0,4.91,0
0,3,0,4.91,0
0,3,0,4.91,0
0,1,0,6.18,0
0,1,0,6.18,0
0,7,0,4.91,0
0,3,0,0.28,0
0,1,0,0.28,0
0,1,0,0.28,0
0,2,0,4.91,0
0,1,0,0.28,0
0,3,0,4.91,0
0,3,0,4.91,0
0,2,0,4.91,0
0,1,0,4.91,0
0,1,0,4.91,0
0,2,0,0.28,0
0,3,0,4.91,0
0,1,0,4.91,0
0,2,0,4.91,0
0,1,0,4.91,0
0,1,0,4.91,0
0,3,0,0.28,0
0,1,0,4.91,0
0,13,0,4.91,0
0,2,0,4.91,0
0,1,0,4.91,0
0,5,0,4.91,0
0,8,0,4.91,0
0,1,0,4.91,0
0,1,0,4.91,0
0,1,0,4.91,0
0,1,0,4.91,0
0,1,0,4.91,0
0,1,0,4.91,0
0,2,0,4.91,0
0,2,0,4.91,0
0,1,0,4.91,0
0,1,0,4.91,0
0,1,0,4.91,0
0,6,0,4.91,0
0,1,0,4.91,0
0,3,0,4.91,0
0,1,0,4.91,0
0,3,0,4.91,0
0,8,0,6.91,0
0,2,0,6.91,0
0,3,0,0.28,0
0,2,0,6.41,0
0,2,0,6.41,0
0,1,0,4.91,0
0,1,0,4.91,0
0,2,0,4.91,0
0,3,0,5.91,0
0,1,0,4.91,0
0,2,0,0.28,0
0,1,0,4.91,0
0,1,0,4.91,0
0,1,0,4.91,0
0,1,0,4.41,0
0,2,0,4.68,0
0,1,0,4.91,0
0,1,0,4.41,0
0,2,0,4.91,0
0,1,0,4.68,0
0,4,0,0.28,0
0,2,0,4.91,0
0,2,0,4.91,0
0,1,0,4.91,0
0,1,0,4.69,0
0,2,0,0.28,0
0,1,0,4.69,0
0,3,0,4.69,0
0,0,0,0.28,0
0,2,0,4.68,0
0,3,0,4.69,0
0,2,0,5.19,0
1,3,3.77,4.69,0
0,1,0,4.69,0
0,2,0,4.69,0
0,1,0,4.69,0
0,1,0,4.69,0
0,1,0,4.69,0
0,1,0,0.28,0
0,6,0,5.68,0
0,2,0,6.18,0
0,1,0,6.18,0
0,1,0,6.18,0
0,3,0,6.18,0
2,6,8.86,6.18,0
0,1,0,3.34,0
0,7,0,6.68,0
0,3,0,6.68,0
0,5,0,6.68,0
0,1,0,4.19,0
0,1,0,4.19,0
0,1,0,4.19,0
0,1,0,0.28,0
0,2,0,4.69,0
0,1,0,0.28,0
0,1,0,5.69,0
0,2,0,4.19,0
0,2,0,4.19,0
0,11,0,4.19,0
0,1,0,2.88,0
0,1,0,3.69,0
0,3,0,3.69,0
0,3,0,3.69,0
0,3,0,3.69,0
0,2,0,0.28,0
0,2,0,4.19,0
0,4,0,4.69,0
0,1,0,4.69,0
0,1,0,4.19,0
0,3,0,4.19,0
0,4,0,4.19,0
0,1,0,4.19,0
0,5,0,0.28,0
0,2,0,0.28,0
0,1,0,5.69,0
0,1,0,4.19,0
0,3,0,3.69,0
0,1,0,4.19,0
0,2,0,4.19,0
0,1,0,4.19,0
0,2,0,4.69,0
0,5,0,4.69,0
0,2,0,4.19,0
0,4,0,0.28,0
0,1,0,0.28,0
0,3,0,4.19,0
0,1,0,0.28,0
0,1,0,4.19,0
0,3,0,4.19,0
1,6,4.95,4.69,0
0,2,0,4.69,0
0,5,0,4.19,0
0,2,0,4.19,0
0,2,0,4.69,0
0,2,0,4.19,0
0,5,0,0.28,0
0,2,0,3.77,0
0,1,0,3.77,0
0,1,0,0.28,0
0,2,0,3.77,0
0,1,0,3.77,0
0,4,0,4.27,0
0,2,0,2.87,0
0,3,0,3.77,0
0,2,0,0.28,0
0,3,0,3.77,0
0,2,0,3.77,0
0,4,0,3.77,0
0,4,0,3.77,0
0,5,0,0.28,0
0,9,0,3.77,0
1,6,4.85,3.77,0
0,2,0,0.28,0
0,1,0,3.77,0
0,1,0,3.77,0
0,3,0,3.77,0
0,2,0,4.77,0
0,3,0,0.28,0
0,3,0,5.77,0
0,1,0,0.28,0
0,4,0,6.77,0
0,2,0,7.27,0
0,1,0,0.28,0
0,10,0,8.27,0
0,3,0,0.28,0
0,4,0,4.27,0
0,1,0,4.77,0
0,1,0,5.27,0
0,1,0,5.77,0
0,7,0,3.77,0
0,2,0,3.77,0
0,2,0,3.77,0
0,4,0,3.77,0
0,2,0,3.77,0
0,1,0,4.27,0
0,1,0,3.77,0
0,1,0,3.77,0
0,1,0,3.77,0
0,2,0,4.27,0
0,5,0,4.27,0
0,1,0,3.77,0
0,2,0,4.27,0
0,1,0,4.27,0
1,10,2.66,0.28,0
0,1,0,4.27,0
0,2,0,0.28,0
0,2,0,4.77,0
0,7,0,3.77,0
0,1,0,0.28,0
0,1,0,3.77,0
0,3,0,4.27,0
0,2,0,3.77,0
1,1,3.6,3.77,0
0,3,0,3.77,0
0,4,0,3.77,0
0,4,0,3.77,0
0,4,0,3.77,0
0,3,0,4.27,0
0,1,0,4.27,0
0,4,0,4.27,0
0,1,0,4.77,0
1,4,2.74,4.77,0
0,2,0,4.77,0
0,3,0,4.77,0
0,3,0,0.28,0
0,2,0,3.77,0
0,1,0,3.77,0
0,13,0,3.77,0
2,6,7.73,3.77,0
0,1,0,0.28,0
0,3,0,0.28,0
0,1,0,4.77,0
0,3,0,5.77,0
2,3,7.39,5.77,0
0,4,0,5.77,0
0,3,0,5.77,0
0,6,0,5.77,0
1,4,2.24,6.27,0
0,4,0,6.27,0
0,1,0,3.77,0
0,1,0,3.77,0
0,4,0,3.77,0
0,2,0,3.77,0
0,1,0,4.77,0
0,5,0,4.77,0
0,3,0,4.77,0
0,7,0,5.27,0
0,6,0,3.77,0
0,3,0,3.77,0
0,6,0,4.27,0
1,3,3.1,4.27,0
0,1,0,4.77,0
0,1,0,4.77,0
0,6,0,5.27,0
0,1,0,5.27,0
0,3,0,5.77,0
0,2,0,3.77,0
0,1,0,4.77,0
0,2,0,4.27,0
0,1,0,4.77,0
0,3,0,4.77,0
0,2,0,4.77,0
0,5,0,4.77,0
0,2,0,4.77,0
0,6,0,5.27,0
1,3,5.25,5.77,0
0,5,0,5.77,0
0,2,0,3.77,0
0,3,0,0.28,0
0,3,0,4.77,0
0,3,0,5.27,0
0,1,0,0.28,0
0,1,0,3.77,0
0,0,0,3.77,0
1,1,3.38,3.77,0
0,1,0,4.27,0
0,2,0,4.27,0
0,1,0,4.27,0
0,1,0,3.77,0
0,1,0,3.77,0
1,1,2.93,3.77,0
0,4,0,3.77,0
0,2,0,3.77,0
0,1,0,4.27,0
0,2,0,4.27,0
0,3,0,4.77,0
0,5,0,4.77,0
0,4,0,4.77,0
0,2,0,4.77,0
0,6,0,4.77,0
0,4,0,0.28,0
0,1,0,3.77,0
0,3,0,3.77,0
0,1,0,3.77,0
0,2,0,4.27,0
0,0,0,4.27,0
0,2,0,4.27,0
0,2,0,4.77,0
0,4,0,4.77,0
0,2,0,4.77,0
0,4,0,4.77,0
0,4,0,4.77,0
0,3,0,4.77,0
0,4,0,4.77,0
0,2,0,4.77,0
0,1,0,3.77,0
0,3,0,3.77,0
0,2,0,3.77,0
1,5,3.88,3.77,0
0,2,0,3.77,0
0,5,0,4.77,0
0,3,0,4.77,0
0,3,0,4.77,0
0,5,0,4.77,0
0,6,0,5.27,0
0,3,0,5.27,0
0,2,0,3.77,0
0,1,0,3.77,0
0,4,0,3.77,0
0,1,0,3.77,0
0,1,0,3.77,0
0,3,0,3.77,0
1,2,2.92,3.77,0
0,1,0,3.77,0
0,1,0,3.77,0
0,2,0,3.12,0
0,1,0,3.77,0
0,4,0,4.27,0
0,1,0,4.27,0
0,1,0,4.27,0
0,3,0,4.27,0
0,2,0,4.27,0
0,8,0,0.28,0
0,6,0,0.28,0
0,4,0,5.27,0
0,2,0,5.27,0
0,5,0,3.12,0
0,1,0,3.67,0
0,2,0,3.67,0
0,2,0,3.12,0
0,2,0,3.12,0
0,1,0,3.77,0
1,4,3.37,3.77,0
0,6,0,3.77,0
0,2,0,3.77,0
0,3,0,4.27,0
0,1,0,0.28,0
0,9,0,4.77,0
0,1,0,4.77,0
0,1,0,3.77,0
0,3,0,4.27,0
0,2,0,4.27,0
0,1,0,4.27,0
0,1,0,3.57,0
0,1,0,3.77,0
0,2,0,0.28,0
1,7,4.85,4.27,0
0,5,0,4.27,0
1,2,3.86,4.27,0
0,2,0,3.77,0
0,2,0,3.77,0
0,1,0,3.77,0
0,2,0,3.77,0
0,2,0,3.77,0
0,2,0,3.77,0
0,4,0,3.77,0
0,5,0,3.77,0
0,4,0,3.93,0
1,5,3.66,3.93,0
0,2,0,,0
0,3,0,4.68,0
0,2,0,12.15,0
0,6,0,0.27,0
0,2,0,12.15,0
0,2,0,12.15,0
0,1,0,0.28,0
0,1,0,12.17,0
0,1,0,0.28,0
0,1,0,0.28,0
0,1,0,12.17,0
0,2,0,12.17,0
0,1,0,0.28,0
1,2,4.45,5.68,0
0,2,0,7.68,0
0,1,0,5.68,0
0,2,0,2.88,0
0,2,0,6.96,0
0,4,0,7.46,0
0,1,0,7.46,0
0,2,0,9.68,0
0,2,0,6.68,0
0,1,0,6.68,0
0,1,0,9.68,0
0,2,0,10.33,0
0,2,0,7.68,0
0,1,0,7.68,0
0,1,0,4.68,0
0,1,0,8.68,0
0,2,0,8.18,0
0,2,0,7.68,0
0,1,0,7.18,0
0,1,0,10.33,0
0,1,0,6.68,0
0,1,0,7.68,0
0,1,0,6.68,0
0,5,0,7.68,0
0,2,0,5.68,0
0,3,0,8.68,0
0,1,0,8.68,0
0,2,0,7.68,0
0,4,0,6.68,0
0,2,0,4.68,0
0,1,0,4.68,0
0,2,0,4.68,0
0,1,0,7.68,0
0,8,0,,0
0,1,0,5.93,0
0,4,0,6.68,0
0,2,0,6.68,0
0,2,0,4.68,0
0,2,0,4.68,0
0,1,0,4.68,0
0,3,0,4.68,0
0,1,0,4.68,0
0,4,0,4.68,0
0,3,0,7.96,0
0,2,0,7.96,0
0,2,0,7.96,0
0,6,0,7.96,0
0,4,0,0.28,0
0,11,0,7.96,0
0,5,0,0.26,0
0,4,0,7.96,0
0,1,0,7.96,0
0,4,0,7.96,0
1,3,3.79,7.96,0
0,1,0,7.96,0
0,2,0,7.96,0
0,8,0,7.96,0
0,5,0,7.96,0
0,5,0,7.96,0
0,2,0,7.96,0
0,7,0,7.96,0
0,6,0,7.96,0
0,3,0,0.28,0
0,5,0,6.18,0
0,1,0,6.68,0
0,1,0,6.68,0
0,6,0,7.96,0
0,2,0,7.96,0
0,10,0,7.96,0
0,2,0,0.28,0
0,2,0,7.96,0
0,0,0,0.28,0
0,7,0,7.96,0
0,6,0,7.96,0
0,1,0,7.96,0
0,1,0,7.96,0
0,7,0,7.96,0
0,13,0,7.96,0
0,2,0,0.28,0
0,1,0,7.96,0
0,10,0,6.68,0
0,1,0,6.68,0
0,1,0,2.37,0
0,4,0,8.46,0
0,0,0,8.46,0
0,1,0,8.96,0
0,1,0,7.96,0
0,2,0,7.96,0
0,6,0,7.96,0
0,10,0,9.96,0
0,12,0,8.96,0
0,5,0,7.96,0
0,7,0,6.9,0
0,4,0,6.9,0
0,7,0,6.9,0
0,6,0,0.28,0
0,5,0,6.9,0
0,2,0,6.9,0
0,13,0,6.9,0
0,2,0,6.9,0
0,5,0,6.9,0
0,3,0,6.9,0
1,8,4.72,6.9,0
0,3,0,0.28,0
0,8,0,6.4,0
0,1,0,0.26,0
0,2,0,4.68,0
0,2,0,5.68,0
0,2,0,6.9,0
0,2,0,6.9,0
0,6,0,6.68,0
0,13,0,6.68,0
0,3,0,6.68,0
1,3,5.52,7.18,0
0,2,0,7.18,0
0,5,0,7.18,0
0,10,0,7.18,0
0,13,0,0.28,0
0,1,0,6.68,0
0,2,0,0.28,0
0,15,0,6.68,0
0,14,0,6.68,0
0,4,0,6.68,0
0,2,0,7.68,0
0,1,0,0.28,0
0,3,0,2.61,0
1,6,4.17,2.86,0
0,5,0,6.46,0
0,1,0,6.46,0
0,4,0,0.28,0
0,2,0,6.9,0
0,2,0,0.28,0
0,15,0,7.9,0
0,2,0,7.9,0
0,2,0,8.4,0
1,3,2.99,8.4,0
0,3,0,0.28,0
0,1,0,7.83,0
0,1,0,2.86,0
0,2,0,7.83,0
0,12,0,7.83,0
0,2,0,7.83,0
0,2,0,7.33,0
0,2,0,0.28,0
0,2,0,7.33,0
0,2,0,7.83,0
0,4,0,7.83,0
0,5,0,8.83,0
0,0,0,8.83,0
0,1,0,7.83,0
0,2,0,7.83,0
0,1,0,0.28,0
0,4,0,7.83,0
0,2,0,8.83,0
0,4,0,8.83,0
0,2,0,9.33,0
2,7,6.62,9.33,0
0,2,0,0.28,0
0,3,0,7.83,0
0,2,0,7.83,0
0,2,0,7.83,0
0,1,0,8.33,0
0,1,0,7.83,0
0,2,0,7.83,0
0,2,0,7.83,0
0,5,0,7.83,0
0,1,0,6.46,0
0,5,0,7.83,0
0,1,0,7.87,0
0,3,0,6.68,0
0,1,0,6.68,0
0,3,0,7.18,0
0,1,0,7.18,0
0,4,0,7.87,0
0,1,0,8.37,0
0,4,0,0.28,0
0,5,0,6.68,0
0,1,0,6.68,0
0,1,0,6.68,0
0,4,0,6.68,0
1,2,1.93,7.18,0
0,2,0,7.18,0
0,3,0,7.87,0
0,2,0,7.87,0
1,6,3.39,8.87,0
0,3,0,7.87,0
0,4,0,7.87,0
0,2,0,7.87,0
0,4,0,7.87,0
0,1,0,8.37,0
1,8,6.7,7.68,0
0,2,0,0.28,0
0,8,0,6.68,0
0,6,0,6.68,0
0,1,0,6.68,0
0,2,0,7.87,0
0,2,0,8.18,0
0,3,0,8.18,0
0,2,0,8.18,0
0,3,0,7.68,0
0,1,0,0.28,0
0,2,0,7.68,0
0,2,0,7.18,0
0,5,0,6.68,0
0,3,0,0.28,0
0,1,0,7.18,0
0,1,0,0.28,0
0,1,0,7.87,0
0,2,0,7.87,0
0,2,0,8.37,0
0,1,0,7.87,0
0,3,0,7.87,0
0,2,0,7.68,0
0,3,0,7.68,0
0,2,0,7.68,0
0,2,0,0.28,0
0,3,0,8.18,0
0,1,0,7.68,0
0,4,0,6.68,0
0,1,0,7.68,0
0,2,0,7.87,0
0,2,0,7.87,0
0,3,0,7.87,0
0,2,0,7.87,0
0,5,0,7.87,0
0,1,0,6.68,0
0,1,0,6.68,0
0,1,0,7.87,0
0,3,0,7.87,0
0,1,0,7.87,0
0,1,0,7.87,0
0,3,0,7.87,0
0,1,0,7.68,0
0,3,0,7.68,0
0,1,0,7.68,0
0,1,0,6.68,0
0,1,0,4.4,0
0,2,0,4.4,0
0,1,0,4.4,0
0,2,0,4.68,0
0,2,0,7.87,0
0,1,0,7.87,0
0,1,0,7.87,0
0,1,0,7.87,0
0,1,0,8.37,0
0,1,0,8.37,0
0,3,0,8.37,0
0,2,0,7.68,0
0,1,0,7.68,0
0,1,0,7.87,0
0,1,0,7.87,0
0,2,0,7.68,0
0,1,0,6.68,0
0,9,0,0.28,0
0,9,0,6.68,0
0,6,0,0.28,0
0,33,0,0.28,0
0,39,0,2.06,0
0,10,0,2.06,0
0,1,0,4.68,0
0,1,0,2,0
0,1,0,2,0
0,3,0,6.68,0
0,1,0,6.46,0
0,2,0,6.46,0
0,1,0,2.03,0
0,1,0,2.28,0
0,1,0,2.28,0
0,1,0,,0
0,1,0,2.71,0
0,2,0,,0
0,2,0,2.06,0
0,5,0,0.28,0
0,2,0,8.03,0
0,1,0,6.68,0
0,1,0,8.03,0
0,1,0,8.03,0
0,4,0,8.03,0
0,1,0,6.68,0
0,1,0,7.68,0
0,1,0,6.68,0
0,1,0,6.68,0
0,3,0,7.68,0
0,3,0,7.68,0
0,1,0,7.68,0
0,1,0,5.68,0
0,3,0,6.68,0
0,1,0,4.68,0
0,2,0,8.03,0
0,1,0,4.68,0
0,2,0,0.28,0
0,1,0,,0
0,2,0,4.68,0
0,3,0,2.68,0
0,2,0,0.27,0
0,2,0,4.68,0
0,2,0,6.25,0
0,2,0,6.75,0
0,4,0,0.27,0
0,2,0,6.25,0
0,2,0,6.25,0
0,4,0,6.25,0
0,4,0,6.25,0
0,2,0,0.28,0
0,5,0,6.25,0
0,2,0,6.25,0
0,8,0,6.18,0
0,1,0,6.68,0
0,0,0,6.25,0
0,2,0,0.28,0
0,3,0,6.25,0
0,10,0,0.28,0
0,5,0,6.25,0
0,2,0,6.25,0
0,10,0,6.25,0
0,1,0,6.25,0
0,1,0,0.28,0
0,3,0,6.25,0
0,4,0,6.25,0
0,1,0,6.25,0
0,5,0,6.25,0
0,1,0,6.75,0
0,4,0,6.75,0
0,2,0,6.25,0
0,3,0,6.25,0
0,3,0,8.25,0
0,2,0,6.25,0
0,2,0,6.25,0
0,2,0,6.25,0
0,4,0,6.25,0
0,11,0,6.25,0
0,8,0,0.28,0
0,2,0,6.25,0
0,1,0,4.18,0
0,1,0,6.25,0
0,1,0,6.25,0
0,3,0,5.99,0
0,4,0,0.28,0
1,1,3.78,0.28,0
2,2,8.53,4.68,0
0,2,0,5.99,0
0,2,0,6.49,0
0,2,0,6.49,0
0,1,0,5.68,0
0,2,0,5.68,0
0,2,0,0.28,0
0,6,0,5.68,0
0,1,0,5.68,0
0,2,0,5.68,0
0,2,0,5.99,0
0,1,0,5.99,0
0,4,0,5.68,0
0,3,0,6.18,0
0,2,0,6.18,0
1,3,6.95,0.28,0
0,5,0,7.18,0
0,1,0,7.18,0
0,3,0,6.68,0
0,2,0,6.68,0
0,4,0,0.28,0
0,6,0,6.68,0
0,4,0,0.28,0
1,3,2.61,5.68,0
1,3,2.13,6.18,0
0,2,0,6.68,0
0,3,0,3.34,0
0,1,0,3.84,0
0,1,0,2.88,0
0,4,0,6.68,0
0,2,0,6.68,0
0,2,0,5.99,0
0,1,0,6.49,0
0,2,0,6.66,0
0,2,0,6.66,0
0,2,0,6.66,0
1,3,2.7,6.16,0
0,2,0,6.16,0
0,3,0,6.66,0
0,2,0,6.66,0
1,2,1.63,6.66,0
0,3,0,6.66,0
0,14,0,6.66,0
0,2,0,6.66,0
0,2,0,6.66,0
0,4,0,0.28,0
0,2,0,6.66,0
0,1,0,6.66,0
0,1,0,6.66,0
0,5,0,6.66,0
0,2,0,7.16,0
0,2,0,0.28,0
0,1,0,6.66,0
1,9,3.48,6.66,0
0,2,0,6.66,0
0,2,0,6.66,0
0,2,0,0.28,0
0,1,0,6.66,0
1,2,6.01,7.16,0
0,2,0,7.16,0
0,3,0,6.66,0
0,1,0,6.66,0
0,4,0,7.16,0
0,1,0,6.66,0
0,2,0,0.28,0
0,1,0,0.28,0
0,1,0,0.28,0
0,2,0,6.61,0
0,2,0,6.61,0
0,2,0,5.57,0
0,2,0,6.61,0
0,2,0,0.28,0
0,4,0,6.11,0
0,2,0,0.28,0
0,3,0,6.61,0
0,1,0,7.11,0
0,5,0,8.11,0
0,2,0,7.68,0
0,2,0,7.68,0
1,2,2.7,0.28,0
0,1,0,8.18,0
0,1,0,6.61,0
0,1,0,0.28,0
0,5,0,7.61,0
0,1,0,6.61,0
0,4,0,6.61,0
0,2,0,6.61,0
0,6,0,6.61,0
0,4,0,6.61,0
0,5,0,6.61,0
0,2,0,0.28,0
0,2,0,6.61,0
0,1,0,4.68,0
0,4,0,4.68,0
0,1,0,6.61,0
0,3,0,7.11,0
1,6,2.92,7.61,0
0,2,0,7.61,0
0,3,0,7.61,0
0,14,0,7.18,0
0,6,0,6.61,0
0,1,0,6.61,0
0,2,0,6.61,0
0,2,0,6.61,0
1,2,6.36,7.11,0
1,4,2.99,7.11,0
0,2,0,6.61,0
0,3,0,6.61,0
0,4,0,7.11,0
0,1,0,6.61,0
2,8,8.52,7.11,0
0,1,0,6.68,0
0,7,0,0.28,0
0,4,0,6.68,0
0,2,0,6.61,0
0,2,0,6.61,0
0,6,0,6.61,0
0,4,0,0.28,0
0,1,0,7.18,0
0,2,0,6.68,0
0,5,0,6.68,0
0,4,0,6.68,0
0,2,0,5.68,0
0,2,0,6.61,0
0,4,0,6.61,0
0,4,0,7.11,0
0,6,0,7.11,0
0,3,0,7.11,0
0,1,0,7.11,0
0,2,0,7.61,0
0,3,0,7.61,0
0,2,0,7.61,0
0,4,0,6.56,0
0,6,0,5.68,0
0,4,0,5.68,0
0,7,0,6.61,0
0,1,0,6.61,0
0,2,0,7.11,0
1,2,1.92,7.61,0
1,2,3.05,7.61,0
0,3,0,6.61,0
0,2,0,6.61,0
0,6,0,6.61,0
0,1,0,6.61,0
0,1,0,6.61,0
0,2,0,7.11,0
0,1,0,0.28,0
0,4,0,7.61,0
0,1,0,7.61,0
0,1,0,2.68,0
0,4,0,3.78,0
0,2,0,6.61,0
0,2,0,6.61,0
1,2,3.15,6.61,0
0,2,0,0.28,0
1,1,2.82,7.61,0
0,4,0,7.61,0
2,8,13.01,7.61,0
0,4,0,8.11,0
0,4,0,7.68,0
0,4,0,6.61,0
0,6,0,6.61,0
0,4,0,6.61,0
0,2,0,7.11,0
0,8,0,4.37,0
0,1,0,4.37,0
0,1,0,,0
0,2,0,1.99,0
0,1,0,2.06,0
0,2,0,2.56,0
0,2,0,,0
0,3,0,4.68,0
0,4,0,4.68,0
0,4,0,4.68,0
0,1,0,0.28,0
0,2,0,14.88,0
0,2,0,4.68,0
0,2,0,0.28,0
0,1,0,5.18,0
0,1,0,14.88,0
0,2,0,14.88,0
0,2,0,14.88,0
0,2,0,14.88,0
0,2,0,14.88,0
0,2,0,14.88,0
0,2,0,15.38,0
0,5,0,14.88,0
0,2,0,0.28,0
0,2,0,14.88,0
0,2,0,14.88,0
1,6,10.88,14.88,0
0,1,0,0.28,0
0,2,0,0.28,0
0,2,0,0.28,0
0,3,0,0.28,0
0,3,0,14.88,0
0,2,0,14.88,0
0,1,0,14.63,0
0,2,0,14.88,0
0,1,0,14.88,0
0,2,0,16.88,0
0,1,0,16.88,0
0,1,0,14.88,0
0,1,0,14.88,0
0,3,0,14.88,0
0,7,0,0.28,0
0,2,0,14.38,0
0,9,0,0.28,0
0,3,0,12.19,0
0,3,0,0.28,0
0,7,0,0.28,0
0,1,0,12.19,0
0,3,0,12.19,0
0,3,0,12.19,0
0,13,0,12.19,0
0,6,0,12.19,0
0,5,0,12.19,0
0,4,0,12.69,0
0,3,0,6.68,0
0,6,0,6.68,0
0,2,0,7.18,0
0,12,0,7.18,0
0,5,0,7.18,0
0,3,0,7.18,0
0,3,0,7.18,0
1,2,1.85,0.28,0
0,3,0,7.18,0
0,4,0,7.18,0
0,7,0,6.68,0
0,3,0,6.68,0
0,1,0,7.18,0
0,1,0,7.68,0
1,7,6.21,7.68,0
0,5,0,8.18,0
0,2,0,6.46,0
0,3,0,0.28,0
0,2,0,12.47,0
0,3,0,12.47,0
1,3,1.8,12.47,0
0,4,0,7.07,0
0,2,0,7.07,0
0,3,0,6.68,0
0,2,0,7.07,0
0,1,0,0.28,0
0,3,0,7.07,0
0,2,0,7.07,0
0,1,0,7.07,0
0,1,0,7.07,0
0,1,0,7.07,0
0,2,0,5.68,0
0,2,0,7.07,0
0,11,0,7.07,0
0,13,0,7.07,0
0,5,0,7.07,0
1,3,3.28,6.68,0
0,1,0,3.48,0
0,3,0,7.07,0
0,1,0,7.07,0
0,1,0,3.48,0
0,1,0,6.68,0
0,1,0,,0
0,2,0,1.66,0
0,1,0,1.7,0
0,1,0,1.7,0
0,2,0,1.7,0
0,1,0,4.68,0
0,3,0,4.68,0
0,1,0,4.68,0
0,0,0,5.3,0
0,1,0,5.3,0
0,1,0,0.28,0
0,1,0,5.3,0
0,14,0,5.3,0
0,2,0,5.3,0
0,11,0,7.3,0
0,4,0,7.3,0
0,2,0,7.3,0
0,1,0,7.3,0
0,0,0,5.3,0
0,12,0,5.3,0
0,1,0,5.3,0
0,1,0,5.3,0
0,5,0,5.3,0
0,2,0,6.68,0
0,2,0,5.3,0
0,1,0,5.3,0
0,9,0,5.3,0
0,20,0,5.3,0
0,14,0,0.28,0
0,44,0,0.28,0
0,3,0,6.8,0
0,2,0,5.3,0
0,6,0,5.3,0
0,4,0,0.28,0
0,2,0,5.3,0
1,14,1.5,5.3,0
0,1,0,0.28,0
0,24,0,5.3,0
0,3,0,5.3,0
0,1,0,5.3,0
0,51,0,5.8,0
0,1,0,5.8,0
0,1,0,4.68,0
0,3,0,4.68,0
0,2,0,4.68,0
1,11,2.62,5.3,0
0,2,0,5.3,0
1,64,1.99,5.3,0
0,9,0,0.28,0
0,3,0,5.68,0
0,5,0,5.3,0
0,1,0,5.8,0
0,1,0,5.8,0
0,1,0,4.68,0
0,1,0,5.3,0
0,1,0,5.3,0
0,2,0,5.3,0
0,2,0,5.3,0
0,1,0,5.3,0
0,2,0,4.68,0
0,1,0,6.68,0
0,1,0,4.68,0
0,1,0,8.33,0
0,1,0,8.33,0
0,2,0,8.33,0
0,3,0,8.33,0
0,4,0,8.33,0
0,1,0,8.33,0
0,3,0,8.33,0
0,1,0,8.33,0
0,2,0,8.33,0
0,2,0,0.28,0
0,1,0,8.33,0
0,1,0,8.33,0
0,3,0,0.28,0
0,1,0,8.33,0
0,1,0,9.33,0
0,1,0,0.28,0
0,1,0,8.33,0
0,2,0,8.33,0
0,1,0,6.18,0
0,2,0,6.18,0
0,6,0,8.33,0
0,1,0,0.28,0
0,0,0,0.28,0
0,1,0,8.33,0
0,1,0,8.33,0
0,1,0,8.33,0
0,1,0,8.33,0
0,1,0,8.33,0
0,1,0,8.33,0
0,0,0,6.68,0
0,2,0,8.33,0
0,0,0,8.83,0
0,0,0,8.33,0
0,1,0,8.33,0
0,1,0,8.33,0
0,1,0,8.33,0
0,1,0,8.33,0
0,2,0,8.33,0
0,1,0,8.33,0
0,1,0,8.33,0
0,1,0,8.83,0
0,1,0,8.33,0
0,1,0,8.33,0
0,2,0,8.33,0
